player_name,stat,median_diff,games_win,games_loss
Sam Cumming,hitouts,0,2,11
Sam Davidson,hitouts,0,17,14
Sam Docherty,hitouts,0,4,11
Sam Durham,hitouts,0,8,30
Sam Flanders,hitouts,0,19,16
Sam Grlj,hitouts,0,2,15
Sam Lalor,hitouts,0,3,17
Sam Marshall,hitouts,0,7,6
Sam Powell-Pepper,hitouts,0,7,9
Sam Switkowski,hitouts,0,29,7
Sam Taylor,hitouts,0,15,13
Sam Walsh,hitouts,0,16,17
Sam Wicks,hitouts,0,24,12
Sandy Brock,hitouts,0,1,18
Scott Pendlebury,hitouts,0,23,13
Seth Campbell,hitouts,0,7,34
Shai Bolton,hitouts,0,32,9
Shannon Neale,hitouts,0,29,15
Shaun Mannagh,hitouts,0,29,13
Sid Draper,hitouts,0,7,3
Steele Sidebottom,hitouts,0,25,14
Steely Green,hitouts,0,5,31
Stephen Coniglio,hitouts,0,15,12
Steven May,hitouts,0,4,12
Sullivan Robey,hitouts,0,2,13
Taj Hotton,hitouts,0,2,11
Talor Byrne,hitouts,0,7,7
Tanner Bruhn,hitouts,0,9,8
Taylor Adams,hitouts,0,1,3
Taylor Duryea,hitouts,0,3,2
Taylor Walker,hitouts,0,24,12
Ted Clohesy,hitouts,0,6,3
Thomas Edwards,hitouts,0,2,7
Thomson Dow,hitouts,0,3,8
Tim Kelly,hitouts,0,5,32
Tim Membrey,hitouts,0,26,12
Tim Taranto,hitouts,0,6,33
Tobie Travaglia,hitouts,0,8,8
Toby Bedford,hitouts,0,22,16
Toby Greene,hitouts,0,23,17
Toby McMullin,hitouts,0,8,9
Toby Pink,hitouts,0,8,13
Todd Marshall,hitouts,0,2,9
Tom Atkins,hitouts,0,30,15
Tom Barrass,hitouts,0,27,12
Tom Blamires,hitouts,0,7,7
Tom Brown,hitouts,0,6,31
Tom Burton,hitouts,0,2,3
Tom Cochrane,hitouts,0,3,3
Tom Cole,hitouts,0,3,28
Tom Green,hitouts,0,15,8
Tom Gross,hitouts,0,1,8
Tom Hanily,hitouts,0,5,7
Tom Liberatore,hitouts,0,20,11
Tom Lynch,hitouts,0,5,22
Tom McCarthy,hitouts,0,4,24
Tom McCartin,hitouts,0,22,14
Tom McDonald,hitouts,0,9,14
Tom Mitchell,hitouts,0,2,2
Tom Papley,hitouts,0,16,9
Tom Powell,hitouts,0,9,21
Tom Sparrow,hitouts,0,19,22
Tom Stewart,hitouts,0,26,11
Touk Miller,hitouts,0,22,20
Travis Boak,hitouts,0,7,9
Trent Rivers,hitouts,0,14,21
Ty Gallop,hitouts,0,16,7
Tylar Young,hitouts,0,6,20
Tyler Brockman,hitouts,0,1,19
Tyler Sonsie,hitouts,0,5,24
Tyson Stengle,hitouts,0,18,6
Wade Derksen,hitouts,0,6,4
Wayne Milera,hitouts,0,28,13
Wil Parker,hitouts,0,4,4
Wil Powell,hitouts,0,23,19
Will Ashcroft,hitouts,0,32,13
Will Day,hitouts,0,10,3
Will Graham,hitouts,0,13,7
Will Hayward,hitouts,0,19,20
Will Hoskin-Elliott,hitouts,0,12,6
Will Lewis,hitouts,0,6,6
Will Lorenz,hitouts,0,1,6
Will McLachlan,hitouts,0,5,2
Will Phillips,hitouts,0,1,6
Will Setterfield,hitouts,0,5,15
Will White,hitouts,0,7,7
Willem Drew,hitouts,0,15,27
Willem Duursma,hitouts,0,4,14
William Edwards,hitouts,0,9,4
William Hayes,hitouts,0,5,2
William McCabe,hitouts,0,3,1
Willie Rioli,hitouts,0,9,10
Xavier Bamert,hitouts,0,2,5
Xavier Duursma,hitouts,0,8,32
Xavier Lindsay,hitouts,0,9,14
Xavier O'Halloran,hitouts,0,19,15
Zac Bailey,hitouts,0,31,12
Zac Banch,hitouts,0,1,7
Zac Fisher,hitouts,0,2,6
Zac Taylor,hitouts,0,23,11
Zac Williams,hitouts,0,10,18
Zach Guthrie,hitouts,0,30,15
Zach Merrett,hitouts,0,8,33
Zach Reid,hitouts,0,8,21
Zak Butters,hitouts,0,14,23
Zak Jones,hitouts,0,8,7
Zane Duursma,hitouts,0,9,15
Zeke Uwland,hitouts,0,5,11
Ned Reeves,hitouts,-0.5,10,4
Oliver Hayes-Brown,hitouts,-0.5,2,5
Riley Thilthorpe,hitouts,-0.5,27,14
Cody Curtin,hitouts,-1,2,2
Jacob van Rooyen,hitouts,-1,14,21
Jake Riccardi,hitouts,-1,18,11
Joel Amartey,hitouts,-1,17,6
Lewis Young,hitouts,-1,7,15
Mitch Owens,hitouts,-1,15,20
Mykelti Lefau,hitouts,-1,2,16
Jacob Blight,hitouts,-1.5,1,6
Peter Wright,hitouts,-1.5,6,27
Sam Day,hitouts,-1.5,10,3
Lloyd Meek,hitouts,-2,30,13
Mabior Chol,hitouts,-2,26,12
Marc Pittonet,hitouts,-2,10,13
Mason Cox,hitouts,-2,18,4
Sam Draper,hitouts,-2,16,7
Dante Visentini,hitouts,-2.5,6,13
Oscar McDonald,hitouts,-2.5,11,2
Darcy Fort,hitouts,-3,27,11
Max Gawn,hitouts,-3,19,23
Nick Bryan,hitouts,-3,3,11
Rowan Marshall,hitouts,-3,17,23
Thomas Sims,hitouts,-3,3,8
Max Heath,hitouts,-3.5,7,4
Peter Ladhams,hitouts,-3.5,6,6
Aidan Johnson,hitouts,-4,3,3
Mark Blicavs,hitouts,-4,25,15
Sam De Koning,hitouts,-4,28,12
Tristan Xerri,hitouts,-5,10,24
Bailey J. Williams,hitouts,-5.5,3,28
Callum Coleman-Jones,hitouts,-5.5,4,2
Tim English,hitouts,-6.5,24,12
Leek Aleer,hitouts,-7,12,8
Ned Moyle,hitouts,-9,5,10
Samson Ryan,hitouts,-15.5,1,4
Beau Addinsall,hitouts,NA,0,6
Ben Paton,hitouts,NA,0,4
Billy Cootee,hitouts,NA,5,0
Brynn Teakle,hitouts,NA,0,4
Christopher Scerri,hitouts,NA,7,0
Clay Hall,hitouts,NA,0,13
Dylan Patterson,hitouts,NA,0,4
Jack Henderson,hitouts,NA,0,5
Jai Murray,hitouts,NA,0,8
Jayden Nguyen,hitouts,NA,0,10
Jeremy McGovern,hitouts,NA,0,6
Jordan Boyd,hitouts,NA,0,5
Kaleb Smith,hitouts,NA,0,8
Kye Annand,hitouts,NA,0,7
Liam Fawcett,hitouts,NA,0,8
Liam McMahon,hitouts,NA,0,7
Liam Puncher,hitouts,NA,4,0
Liam Reidy,hitouts,NA,0,5
Louis Emmett,hitouts,NA,0,5
Luamon Lual,hitouts,NA,0,12
Marcus Herbert,hitouts,NA,0,6
Nik Cox,hitouts,NA,0,8
Noah Long,hitouts,NA,0,10
Oliver Francou,hitouts,NA,0,4
Oskar Smartt,hitouts,NA,0,4
Sam Swadling,hitouts,NA,5,0
Seamus Mitchell,hitouts,NA,4,0
Tyrell Dewar,hitouts,NA,0,16
Zak Johnson,hitouts,NA,0,14
Dyson Sharp,clearances,5.5,1,10
Callum Coleman-Jones,clearances,3,4,2
Dylan Shiel,clearances,3,4,10
Hugh McCluggage,clearances,3,26,12
Jack Viney,clearances,3,5,13
James Peatling,clearances,3,29,13
Alex Davies,clearances,2.5,10,4
Tom Green,clearances,2.5,15,8
Brodie Grundy,clearances,2,25,15
Cam Mackenzie,clearances,2,19,9
Christian Petracca,clearances,2,14,26
Clayton Oliver,clearances,2,14,27
George Stevens,clearances,2,2,2
Hugo Garcia,clearances,2,16,20
Isaac Heeney,clearances,2,25,15
Jack Ross,clearances,2,7,31
Jagga Smith,clearances,2,9,10
Jai Newcombe,clearances,2,30,14
Jarrod Witts,clearances,2,20,16
Luke Jackson,clearances,2,31,9
Matt Flynn,clearances,2,3,19
Max Holmes,clearances,2,29,15
Noah Mraz,clearances,2,3,1
Shaun Mannagh,clearances,2,29,13
Tim Taranto,clearances,2,6,33
Todd Goldstein,clearances,2,3,13
Tom Sparrow,clearances,2,19,22
Tyler Brockman,clearances,2,1,19
Will Ashcroft,clearances,2,32,13
Alex Cincotta,clearances,1.5,2,3
Ben Hobbs,clearances,1.5,6,12
Cooper Duff-Tytler,clearances,1.5,2,10
Darcy Cameron,clearances,1.5,28,14
Darcy Parish,clearances,1.5,1,16
Darcy Wilson,clearances,1.5,14,22
Deven Robertson,clearances,1.5,4,4
Elijah Hollands,clearances,1.5,4,7
Jacob Farrow,clearances,1.5,2,15
Jaxon Binns,clearances,1.5,2,3
Joel Freijah,clearances,1.5,26,16
Justin McInerney,clearances,1.5,20,10
Kane McAuliffe,clearances,1.5,2,12
Nic Martin,clearances,1.5,6,10
Saad El-Hawli,clearances,1.5,4,13
Sam Draper,clearances,1.5,16,7
Archer Reid,clearances,1,2,18
Archie Perkins,clearances,1,5,29
Bailey Banfield,clearances,1,15,6
Bailey Humphrey,clearances,1,22,17
Bailey J. Williams,clearances,1,3,28
Bailey Laurie,clearances,1,8,5
Bailey Smith,clearances,1,28,13
Ben Ainsworth,clearances,1,24,19
Bodie Ryan,clearances,1,1,4
Brady Hough,clearances,1,5,36
Brent Daniels,clearances,1,9,7
Dan Houston,clearances,1,26,13
Daniel Rioli,clearances,1,20,16
Dante Visentini,clearances,1,6,13
David Swallow,clearances,1,4,5
Dayne Zorko,clearances,1,27,9
Ed Richards,clearances,1,25,16
Finn Callaghan,clearances,1,22,18
Gryan Miers,clearances,1,25,10
Harry McKay,clearances,1,13,16
Harry Sheezel,clearances,1,13,28
Harvey Gallagher,clearances,1,3,5
Harvey Langford,clearances,1,19,22
Hayden McLean,clearances,1,16,11
Hussien El Achkar,clearances,1,1,6
Isaac Cumming,clearances,1,24,12
Jack Graham,clearances,1,3,24
Jack Williams,clearances,1,2,19
Jackson Mead,clearances,1,11,18
Jacob Bauer,clearances,1,1,4
Jacob Konstanty,clearances,1,10,22
Jade Gresham,clearances,1,6,20
Jake Stringer,clearances,1,17,17
Jase Burgoyne,clearances,1,14,25
Jayden Hunt,clearances,1,1,14
Jimmy Webster,clearances,1,5,10
Joel Fitzgerald,clearances,1,4,2
John Noble,clearances,1,23,21
Jordan Dawson,clearances,1,28,13
Josh Ward,clearances,1,29,14
Jye Caldwell,clearances,1,5,20
Lachy Dovaston,clearances,1,3,3
Latrelle Pickett,clearances,1,11,5
Lewis Young,clearances,1,7,15
Liam Baker,clearances,1,5,35
Marc Pittonet,clearances,1,10,13
Marcus Bontempelli,clearances,1,24,13
Mason Wood,clearances,1,16,23
Matt Crouch,clearances,1,4,2
Max Gawn,clearances,1,19,23
Max Kondogiannis,clearances,1,1,7
Max Ramsden,clearances,1,4,2
Mitch Duncan,clearances,1,7,2
Mitch Knevitt,clearances,1,5,4
Ned Long,clearances,1,27,14
Neil Erasmus,clearances,1,28,7
Noah Anderson,clearances,1,22,21
Noah Balta,clearances,1,4,26
Oisin Mullin,clearances,1,29,15
Oliver Wiltshire,clearances,1,7,6
Paddy Cross,clearances,1,5,5
Rhys Stanley,clearances,1,16,4
Riley Garcia,clearances,1,5,3
Sam Banks,clearances,1,5,31
Sam Butler,clearances,1,10,3
Sam Day,clearances,1,10,3
Sam Docherty,clearances,1,4,11
Sam Lalor,clearances,1,3,17
Sam Switkowski,clearances,1,29,7
Seth Campbell,clearances,1,7,34
Sid Draper,clearances,1,7,3
Steely Green,clearances,1,5,31
Stephen Coniglio,clearances,1,15,12
Ted Clohesy,clearances,1,6,3
Tim English,clearances,1,24,12
Toby Bedford,clearances,1,22,16
Toby Murray,clearances,1,9,3
Tom De Koning,clearances,1,16,22
Tom Hanily,clearances,1,5,7
Tom Powell,clearances,1,9,21
Touk Miller,clearances,1,22,20
Travis Boak,clearances,1,7,9
Willem Duursma,clearances,1,4,14
Willie Rioli,clearances,1,9,10
Xavier O'Halloran,clearances,1,19,15
Zac Banch,clearances,1,1,7
Zac Taylor,clearances,1,23,11
Zak Jones,clearances,1,8,7
Angus Clarke,clearances,0.5,2,15
Billy Wilson,clearances,0.5,10,5
Brayden Cook,clearances,0.5,15,6
Caleb Poulter,clearances,0.5,4,3
Charlie Spargo,clearances,0.5,10,15
Christian Moraes,clearances,0.5,8,15
Christian Salem,clearances,0.5,10,18
Cody Weightman,clearances,0.5,4,2
Connor Idun,clearances,0.5,24,19
Esava Ratugolea,clearances,0.5,8,13
Finn Maginness,clearances,0.5,10,7
Harrison Oliver,clearances,0.5,3,2
Harry Rowston,clearances,0.5,12,6
Hugo Hall-Kahan,clearances,0.5,5,2
Isaac Keeler,clearances,0.5,4,9
Izak Rankine,clearances,0.5,26,12
James Worpel,clearances,0.5,18,11
Jhye Clark,clearances,0.5,9,6
Joe Richards,clearances,0.5,14,26
Jy Simpkin,clearances,0.5,13,26
Lachie Jaques,clearances,0.5,6,2
Lachlan McAndrew,clearances,0.5,12,7
Lincoln McCarthy,clearances,0.5,6,2
Malakai Champion,clearances,0.5,2,8
Matt Rowell,clearances,0.5,18,21
Nat Fyfe,clearances,0.5,6,2
Ned Reeves,clearances,0.5,10,4
Nick Daicos,clearances,0.5,28,14
Oskar Baker,clearances,0.5,10,8
Patrick Cripps,clearances,0.5,18,24
Reilly O'Brien,clearances,0.5,18,8
Rory Laird,clearances,0.5,26,11
Ryan Byrnes,clearances,0.5,12,16
Sam Flanders,clearances,0.5,19,16
Sam Grlj,clearances,0.5,2,15
Sam Marshall,clearances,0.5,7,6
Wil Dawson,clearances,0.5,2,9
Xavier Duursma,clearances,0.5,8,32
Xavier Lindsay,clearances,0.5,9,14
Zac Fisher,clearances,0.5,2,6
Zach Merrett,clearances,0.5,8,33
Zak Butters,clearances,0.5,14,23
Aaron Cadman,clearances,0,23,15
Aaron Francis,clearances,0,5,5
Aaron Naughton,clearances,0,26,16
Adam Saad,clearances,0,9,15
Aidan Corr,clearances,0,7,14
Aidan Johnson,clearances,0,3,3
Alex Neal-Bullen,clearances,0,30,13
Alex Pearce,clearances,0,23,10
Alex Sexton,clearances,0,3,2
Aliir Aliir,clearances,0,15,26
Alix Tauru,clearances,0,3,5
Alixzander Tauru,clearances,0,4,6
Andrew McGrath,clearances,0,8,31
Angus Anderson,clearances,0,6,5
Angus Hastie,clearances,0,7,7
Anthony Caminiti,clearances,0,17,22
Archer Day-Wicks,clearances,0,3,19
Archer May,clearances,0,1,16
Archie Roberts,clearances,0,8,32
Arthur Jones,clearances,0,12,6
Ashton Moir,clearances,0,3,8
Bailey Dale,clearances,0,24,16
Bailey Macdonald,clearances,0,12,3
Bailey Scott,clearances,0,3,10
Bayley Fritsch,clearances,0,16,23
Beau McCreery,clearances,0,25,12
Ben Jepson,clearances,0,1,4
Ben Keays,clearances,0,30,14
Ben King,clearances,0,23,21
Ben Long,clearances,0,22,19
Ben McKay,clearances,0,7,18
Ben Miller,clearances,0,7,33
Billy Frampton,clearances,0,23,11
Blake Acres,clearances,0,12,13
Blake Hardwick,clearances,0,30,14
Blake Howes,clearances,0,14,17
Bo Allan,clearances,0,3,19
Bobby Hill,clearances,0,11,3
Bodhi Uwland,clearances,0,23,21
Brad Close,clearances,0,27,11
Bradley Hill,clearances,0,18,23
Brandon Starcevich,clearances,0,11,10
Brandon Zerk-Thatcher,clearances,0,7,10
Brayden Fiorini,clearances,0,11,10
Brayden Maynard,clearances,0,21,15
Brennan Cox,clearances,0,30,9
Brodie Kemp,clearances,0,10,14
Brody Mihocek,clearances,0,21,11
Bruce Reville,clearances,0,23,7
Buku Khamis,clearances,0,20,13
Caiden Cleary,clearances,0,9,11
Caleb Daniel,clearances,0,13,28
Caleb Serong,clearances,0,30,10
Caleb Windsor,clearances,0,17,16
Callan Ward,clearances,0,7,5
Callum Ah Chee,clearances,0,20,9
Callum Brown,clearances,0,21,15
Callum Mills,clearances,0,21,9
Callum Wilkie,clearances,0,18,24
Calsher Dear,clearances,0,8,5
Cam Rayner,clearances,0,32,13
Cameron Nairn,clearances,0,3,1
Cameron Zurhaar,clearances,0,13,27
Campbell Gray,clearances,0,1,11
Changkuoth Jiath,clearances,0,20,11
Charlie Ballard,clearances,0,3,5
Charlie Cameron,clearances,0,30,13
Charlie Comben,clearances,0,13,24
Charlie Curnow,clearances,0,20,16
Charlie Dean,clearances,0,2,2
Charlie West,clearances,0,4,1
Chayce Jones,clearances,0,5,3
Cody Angove,clearances,0,3,1
Cody Curtin,clearances,0,2,2
Colby McKercher,clearances,0,13,28
Connor Budarick,clearances,0,21,11
Connor Macdonald,clearances,0,29,13
Connor O'Sullivan,clearances,0,29,15
Connor Rozee,clearances,0,10,13
Conor McKenna,clearances,0,13,5
Conor Nash,clearances,0,21,10
Conor Stone,clearances,0,7,8
Cooper Harvey,clearances,0,4,10
Cooper Hynes,clearances,0,17,8
Cooper Sharman,clearances,0,16,23
Cooper Trembath,clearances,0,9,13
Corey Durdin,clearances,0,14,21
Corey Wagner,clearances,0,23,7
Dan Butler,clearances,0,6,8
Daniel McStay,clearances,0,23,13
Daniel Turner,clearances,0,16,19
Darcy Byrne-Jones,clearances,0,14,27
Darcy Fogarty,clearances,0,26,10
Darcy Fort,clearances,0,27,11
Darcy Gardiner,clearances,0,18,8
Darcy Jones,clearances,0,15,8
Darcy Moore,clearances,0,16,9
Darcy Tucker,clearances,0,1,6
Darcy Wilmot,clearances,0,32,13
Dougal Howard,clearances,0,4,5
Dylan Moore,clearances,0,29,14
Dylan Stephens,clearances,0,13,27
Ed Langdon,clearances,0,19,23
Elijah Hewett,clearances,0,1,25
Eric Hipwood,clearances,0,21,6
Ethan Read,clearances,0,20,12
Ewan Mackinlay,clearances,0,5,10
Finn O'Sullivan,clearances,0,11,25
Finnbar Maley,clearances,0,3,9
Flynn Perez,clearances,0,5,2
Flynn Young,clearances,0,6,5
Francis Evans,clearances,0,12,15
Griffin Logue,clearances,0,7,21
Hamish Davis,clearances,0,4,23
Harris Andrews,clearances,0,30,12
Harrison Jones,clearances,0,4,7
Harrison Petty,clearances,0,15,19
Harry Armstrong,clearances,0,1,10
Harry Cunningham,clearances,0,17,6
Harry Dean,clearances,0,8,8
Harry Edwards,clearances,0,2,17
Harry Himmelberg,clearances,0,24,19
Harry Morrison,clearances,0,19,10
Harry O'Farrell,clearances,0,1,5
Harry Schoenberg,clearances,0,2,4
Harry Sharp,clearances,0,18,19
Harvey Johnston,clearances,0,2,5
Harvey Thomas,clearances,0,19,17
Hayden Young,clearances,0,14,5
Heath Chapman,clearances,0,33,9
Hugo Ralphsmith,clearances,0,2,19
Isaac Quaynor,clearances,0,26,15
Isaiah Dudley,clearances,0,28,7
Jack Buckley,clearances,0,18,10
Jack Buller,clearances,0,11,7
Jack Carroll,clearances,0,6,9
Jack Crisp,clearances,0,28,15
Jack Dalton,clearances,0,3,1
Jack Darling,clearances,0,12,27
Jack Ginnivan,clearances,0,30,13
Jack Gunston,clearances,0,24,11
Jack Henry,clearances,0,23,13
Jack Higgins,clearances,0,16,20
Jack Lukosius,clearances,0,6,9
Jack Payne,clearances,0,8,4
Jack Scrimshaw,clearances,0,13,8
Jack Silvagni,clearances,0,15,17
Jack Sinclair,clearances,0,15,23
Jack Steele,clearances,0,20,21
Jack Whitlock,clearances,0,7,16
Jacob Hopper,clearances,0,7,28
Jacob Wehr,clearances,0,13,15
Jacob Weitering,clearances,0,12,21
Jacob van Rooyen,clearances,0,14,21
Jaeger O'Meara,clearances,0,14,6
Jai Serong,clearances,0,13,5
Jake Kolodjashnij,clearances,0,6,5
Jake Lever,clearances,0,14,12
Jake Lloyd,clearances,0,25,16
Jake Melksham,clearances,0,10,15
Jake Riccardi,clearances,0,18,11
Jake Rogers,clearances,0,10,4
Jake Waterman,clearances,0,5,22
James Borlase,clearances,0,11,5
James Jordon,clearances,0,26,16
James Leake,clearances,0,5,3
James O'Donnell,clearances,0,25,12
James Sicily,clearances,0,26,14
James Trezise,clearances,0,7,23
Jamie Cripps,clearances,0,3,23
Jason Horne-Francis,clearances,0,13,20
Jasper Alger,clearances,0,1,11
Jaxon Prior,clearances,0,8,33
Jayden Laverde,clearances,0,8,23
Jayden Short,clearances,0,7,26
Jed McEntee,clearances,0,1,5
Jed Walter,clearances,0,12,18
Jedd Busslinger,clearances,0,10,4
Jeremy Cameron,clearances,0,28,14
Jeremy Howe,clearances,0,24,10
Jesse Hogan,clearances,0,12,13
Jobe Shanahan,clearances,0,4,24
Joe Berry,clearances,0,10,21
Joe Fonti,clearances,0,19,16
Joel Amartey,clearances,0,17,6
Joel Hamling,clearances,0,11,9
Joel Jeffrey,clearances,0,23,20
Jonty Faull,clearances,0,6,20
Jordan Clark,clearances,0,33,10
Jordan Ridley,clearances,0,6,11
Jordon Butts,clearances,0,13,6
Josh Battle,clearances,0,29,13
Josh Dolan,clearances,0,10,8
Josh Goater,clearances,0,1,3
Josh Kelly,clearances,0,10,5
Josh Lai,clearances,0,5,10
Josh Lindsay,clearances,0,3,9
Josh Rachele,clearances,0,22,11
Josh Sinn,clearances,0,8,12
Josh Treacy,clearances,0,33,10
Josh Weddle,clearances,0,23,10
Josh Worrell,clearances,0,29,14
Joshua Draper,clearances,0,7,4
Jy Farrar,clearances,0,7,3
Jye Amiss,clearances,0,33,10
Jye Menzie,clearances,0,4,6
Kai Lohmann,clearances,0,26,10
Kane Farrell,clearances,0,12,22
Karl Worner,clearances,0,33,9
Keidean Coleman,clearances,0,6,7
Kieren Briggs,clearances,0,19,15
Koltyn Tholstrup,clearances,0,16,12
Kyle Langford,clearances,0,5,19
Kysaiah Pickett,clearances,0,19,20
Lachie Ash,clearances,0,24,19
Lachie Fogarty,clearances,0,8,14
Lachie Jones,clearances,0,12,23
Lachie Schultz,clearances,0,17,15
Lachie Weller,clearances,0,20,10
Lachlan Blakiston,clearances,0,1,27
Lachlan Bramble,clearances,0,26,16
Lachlan Cowan,clearances,0,13,19
Lachlan Gulbin,clearances,0,3,6
Lachlan McNeil,clearances,0,20,11
Lachlan Sullivan,clearances,0,12,3
Laitham Vandermeer,clearances,0,12,8
Lance Collard,clearances,0,6,6
Levi Ashcroft,clearances,0,32,13
Lewis Melican,clearances,0,16,10
Liam Henry,clearances,0,5,9
Liam Jones,clearances,0,2,3
Liam O'Connell,clearances,0,8,8
Liam Ryan,clearances,0,8,26
Liam Stocker,clearances,0,14,17
Lloyd Meek,clearances,0,30,13
Logan Evans,clearances,0,8,21
Logan McDonald,clearances,0,13,4
Logan Morris,clearances,0,31,12
Luke Breust,clearances,0,5,3
Luke Davies-Uniacke,clearances,0,13,27
Luke McDonald,clearances,0,11,20
Luke Nankervis,clearances,0,12,8
Luke Parker,clearances,0,13,27
Luke Pedlar,clearances,0,12,7
Luke Ryan,clearances,0,33,9
Luke Trainor,clearances,0,6,24
Mac Andrew,clearances,0,22,21
Mani Liddy,clearances,0,4,5
Mark Blicavs,clearances,0,25,15
Mark Keane,clearances,0,22,8
Mason Redman,clearances,0,7,24
Matt Guelfi,clearances,0,1,14
Matt Roberts,clearances,0,20,13
Matt Whitlock,clearances,0,1,4
Matthew Carroll,clearances,0,11,16
Matthew Jefferson,clearances,0,8,11
Matthew Kennedy,clearances,0,26,16
Matthew Owies,clearances,0,1,18
Maurice Rioli,clearances,0,3,19
Max Gruzewski,clearances,0,11,7
Max Hall,clearances,0,18,24
Max Michalanney,clearances,0,26,14
Michael Frederick,clearances,0,29,9
Michael Sellwood,clearances,0,12,7
Milan Murdock,clearances,0,3,13
Mitch Georgiades,clearances,0,15,26
Mitch Lewis,clearances,0,18,8
Mitch McGovern,clearances,0,15,21
Mitch Owens,clearances,0,15,20
Mitchell Edwards,clearances,0,10,5
Mitchell Hinge,clearances,0,18,7
Murphy Reid,clearances,0,33,10
Mykelti Lefau,clearances,0,2,16
Nasiah Wanganeen-Milera,clearances,0,17,21
Nate Caddy,clearances,0,8,27
Nathan Broad,clearances,0,7,33
Nic Newman,clearances,0,8,8
Nicholas Madden,clearances,0,4,4
Nick Blakey,clearances,0,26,16
Nick Haynes,clearances,0,17,21
Nick Larkey,clearances,0,12,23
Nick Murray,clearances,0,15,8
Nick Vlastuin,clearances,0,7,33
Nick Watson,clearances,0,28,13
Noah Answerth,clearances,0,20,7
Oliver Dempsey,clearances,0,30,15
Oliver Hannaford,clearances,0,3,2
Oliver Henry,clearances,0,19,14
Ollie Lord,clearances,0,5,11
Orazio Fantasia,clearances,0,2,4
Oscar Adams,clearances,0,11,10
Oscar Allen,clearances,0,5,15
Oscar McDonald,clearances,0,11,2
Patrick Lipinski,clearances,0,27,13
Patrick Retschko,clearances,0,2,12
Patrick Voss,clearances,0,31,7
Peter Ladhams,clearances,0,6,6
Peter Wright,clearances,0,6,27
Phoenix Gothard,clearances,0,7,9
Reuben Ginbey,clearances,0,5,31
Rhett Bazzo,clearances,0,2,15
Rhyan Mansell,clearances,0,4,22
Rhylee West,clearances,0,26,15
Riley Hamilton,clearances,0,2,2
Riley Hardeman,clearances,0,4,16
Robert Hansen Jr,clearances,0,3,9
Rory Lobb,clearances,0,25,14
Rowan Marshall,clearances,0,17,23
Ryan Burton,clearances,0,3,5
Ryan Lester,clearances,0,30,10
Ryley Sanders,clearances,0,23,15
Sam Berry,clearances,0,27,11
Sam Collins,clearances,0,21,20
Sam Cumming,clearances,0,2,11
Sam Durham,clearances,0,8,30
Sam Powell-Pepper,clearances,0,7,9
Sam Taylor,clearances,0,15,13
Sam Walsh,clearances,0,16,17
Sandy Brock,clearances,0,1,18
Shannon Neale,clearances,0,29,15
Steele Sidebottom,clearances,0,25,14
Steven May,clearances,0,4,12
Talor Byrne,clearances,0,7,7
Tanner Bruhn,clearances,0,9,8
Taylor Walker,clearances,0,24,12
Thomas Edwards,clearances,0,2,7
Thomas Sims,clearances,0,3,8
Thomson Dow,clearances,0,3,8
Tim Kelly,clearances,0,5,32
Tim Membrey,clearances,0,26,12
Tobie Travaglia,clearances,0,8,8
Toby Greene,clearances,0,23,17
Toby Nankervis,clearances,0,5,25
Toby Pink,clearances,0,8,13
Todd Marshall,clearances,0,2,9
Tom Atkins,clearances,0,30,15
Tom Barrass,clearances,0,27,12
Tom Brown,clearances,0,6,31
Tom Burton,clearances,0,2,3
Tom Cochrane,clearances,0,3,3
Tom Cole,clearances,0,3,28
Tom Lynch,clearances,0,5,22
Tom McCarthy,clearances,0,4,24
Tom McCartin,clearances,0,22,14
Tom McDonald,clearances,0,9,14
Tom Mitchell,clearances,0,2,2
Tom Papley,clearances,0,16,9
Trent Rivers,clearances,0,14,21
Ty Gallop,clearances,0,16,7
Tylar Young,clearances,0,6,20
Wade Derksen,clearances,0,6,4
Wayne Milera,clearances,0,28,13
Wil Parker,clearances,0,4,4
Wil Powell,clearances,0,23,19
Will Graham,clearances,0,13,7
Will Hayward,clearances,0,19,20
Will Hoskin-Elliott,clearances,0,12,6
Will Lewis,clearances,0,6,6
Will McLachlan,clearances,0,5,2
Will White,clearances,0,7,7
Willem Drew,clearances,0,15,27
William Edwards,clearances,0,9,4
William Hayes,clearances,0,5,2
William McCabe,clearances,0,3,1
Xavier Bamert,clearances,0,2,5
Zach Guthrie,clearances,0,30,15
Zach Reid,clearances,0,8,21
Zane Duursma,clearances,0,9,15
Zeke Uwland,clearances,0,5,11
Angus Sheldrick,clearances,-0.5,24,13
Bailey Williams,clearances,-0.5,22,14
Braeden Campbell,clearances,-0.5,13,12
Campbell Chesser,clearances,-0.5,1,6
Cooper Lord,clearances,-0.5,10,16
Daniel Curtin,clearances,-0.5,27,10
Edward Allan,clearances,-0.5,19,8
George Hewett,clearances,-0.5,18,20
George Wardlaw,clearances,-0.5,11,14
Harry Perryman,clearances,-0.5,27,12
Hugh Boxshall,clearances,-0.5,9,8
Jack Hutchinson,clearances,-0.5,2,20
Jack Martin,clearances,-0.5,18,10
Jack Ough,clearances,-0.5,2,2
Jacob Blight,clearances,-0.5,1,6
Jacob Newton,clearances,-0.5,2,3
Jake Bowey,clearances,-0.5,14,20
James Harmes,clearances,-0.5,7,6
James Rowbottom,clearances,-0.5,26,16
