player_name,stat,median_diff,games_home,games_away
David Swallow,kicks,0,3,6
Dayne Zorko,kicks,0,19,21
Ed Richards,kicks,0,22,23
Esava Ratugolea,kicks,0,12,9
Ethan Read,kicks,0,15,21
Harrison Oliver,kicks,0,3,2
Harry Dean,kicks,0,11,9
Harry Himmelberg,kicks,0,24,23
Harry McKay,kicks,0,15,18
Harry Sheezel,kicks,0,24,21
Heath Chapman,kicks,0,23,22
Isaac Cumming,kicks,0,21,19
Isaiah Dudley,kicks,0,20,19
Jack Higgins,kicks,0,20,19
Jack Hutchinson,kicks,0,11,11
Jacob Konstanty,kicks,0,18,15
Jake Rogers,kicks,0,7,11
James Leake,kicks,0,3,5
James Tunstill,kicks,0,7,7
Jarrod Berry,kicks,0,18,24
Jarrod Witts,kicks,0,17,20
Jaspa Fletcher,kicks,0,23,27
Jay Polkinghorne,kicks,0,3,3
Jimmy Webster,kicks,0,9,6
Joel Freijah,kicks,0,23,23
Josh Dunkley,kicks,0,23,27
Jy Farrar,kicks,0,6,5
Jye Amiss,kicks,0,23,23
Kade Chandler,kicks,0,23,22
Kai Lohmann,kicks,0,19,22
Karl Worner,kicks,0,22,24
Lachie Ash,kicks,0,24,23
Lachie Schultz,kicks,0,19,18
Lance Collard,kicks,0,7,5
Lawson Humphries,kicks,0,25,22
Leek Aleer,kicks,0,9,11
Liam Baker,kicks,0,22,21
Liam Henry,kicks,0,5,9
Luke Jackson,kicks,0,22,22
Luke Parker,kicks,0,23,22
Luke Pedlar,kicks,0,11,8
Malakai Champion,kicks,0,6,4
Marcus Windhager,kicks,0,23,23
Matthew Johnson,kicks,0,19,21
Matthew Kennedy,kicks,0,23,23
Max Hall,kicks,0,23,23
Mitch Owens,kicks,0,21,18
Mykelti Lefau,kicks,0,12,10
Nicholas Madden,kicks,0,7,5
Nick Daicos,kicks,0,25,22
Nick Larkey,kicks,0,21,19
Nick Watson,kicks,0,22,24
Noah Anderson,kicks,0,21,26
Oliver Francou,kicks,0,2,2
Ollie Wines,kicks,0,19,20
Oscar McDonald,kicks,0,10,7
Patrick Cripps,kicks,0,23,23
Patrick Voss,kicks,0,21,21
Paul Curtis,kicks,0,22,17
Reuben Ginbey,kicks,0,18,18
Rhyan Mansell,kicks,0,11,15
Rhylee West,kicks,0,23,22
Sam Collins,kicks,0,21,22
Sam Switkowski,kicks,0,18,21
Shaun Mannagh,kicks,0,25,21
Steely Green,kicks,0,20,19
Steven May,kicks,0,7,9
Tim English,kicks,0,19,19
Toby Greene,kicks,0,23,20
Tom Cole,kicks,0,16,19
Tom Gross,kicks,0,5,7
Trent Rivers,kicks,0,20,19
Willem Duursma,kicks,0,11,11
William Edwards,kicks,0,6,8
Xavier Lindsay,kicks,0,13,11
Xavier O'Halloran,kicks,0,19,18
Zac Taylor,kicks,0,22,16
Zach Reid,kicks,0,17,16
Zak Butters,kicks,0,20,17
Zeke Uwland,kicks,0,7,10
Aaron Francis,kicks,-0.5,4,6
Archie Roberts,kicks,-0.5,22,22
Bailey Banfield,kicks,-0.5,10,12
Ben McKay,kicks,-0.5,12,13
Billy Cootee,kicks,-0.5,4,5
Brodie Grundy,kicks,-0.5,20,23
Brodie Kemp,kicks,-0.5,14,14
Bruce Reville,kicks,-0.5,14,17
Caleb Daniel,kicks,-0.5,24,22
Caleb Serong,kicks,-0.5,22,22
Cam Mackenzie,kicks,-0.5,16,17
Christian Petracca,kicks,-0.5,23,20
Cody Weightman,kicks,-0.5,5,4
Cooper Hynes,kicks,-0.5,13,16
Darcy Gardiner,kicks,-0.5,14,16
Dylan Patterson,kicks,-0.5,3,2
Errol Gulden,kicks,-0.5,11,10
George Stevens,kicks,-0.5,2,2
Griffin Logue,kicks,-0.5,18,14
Jack Macrae,kicks,-0.5,17,16
Jack Payne,kicks,-0.5,7,6
Jack Viney,kicks,-0.5,8,10
Jack Whitlock,kicks,-0.5,14,13
Jacob Weitering,kicks,-0.5,19,16
Jai Serong,kicks,-0.5,12,10
Jake Bowey,kicks,-0.5,20,18
James O'Donnell,kicks,-0.5,20,21
James Sicily,kicks,-0.5,20,25
Josh Kelly,kicks,-0.5,9,6
Kye Annand,kicks,-0.5,6,5
Lachie Whitfield,kicks,-0.5,22,22
Liam Duggan,kicks,-0.5,20,23
Liam McMahon,kicks,-0.5,4,3
Liam Puncher,kicks,-0.5,4,4
Luke Breust,kicks,-0.5,4,4
Luke Nankervis,kicks,-0.5,11,12
Marc Pittonet,kicks,-0.5,14,13
Mark Blicavs,kicks,-0.5,20,23
Matthew Owies,kicks,-0.5,9,10
Michael Sellwood,kicks,-0.5,11,12
Ned Long,kicks,-0.5,24,22
Patrick Lipinski,kicks,-0.5,24,18
Phoenix Gothard,kicks,-0.5,8,8
Riley Bice,kicks,-0.5,16,20
Robert Hansen Jr,kicks,-0.5,6,6
Sam Cumming,kicks,-0.5,8,6
Sam Draper,kicks,-0.5,12,15
Sam Taylor,kicks,-0.5,16,16
Ted Clohesy,kicks,-0.5,5,4
Thomas Edwards,kicks,-0.5,5,4
Tim Membrey,kicks,-0.5,22,20
Tobie Travaglia,kicks,-0.5,8,11
Toby Nankervis,kicks,-0.5,18,16
Tom De Koning,kicks,-0.5,22,20
Tom Powell,kicks,-0.5,16,15
Tom Sparrow,kicks,-0.5,23,22
Travis Boak,kicks,-0.5,6,10
Will Hayward,kicks,-0.5,20,22
Will Lewis,kicks,-0.5,6,6
Will White,kicks,-0.5,6,8
Adam Saad,kicks,-1,11,13
Aidan Johnson,kicks,-1,5,1
Alex Davies,kicks,-1,8,6
Angus Clarke,kicks,-1,11,9
Angus Sheldrick,kicks,-1,19,19
Beau McCreery,kicks,-1,22,19
Billy Dowling,kicks,-1,1,3
Blake Acres,kicks,-1,14,15
Bobby Hill,kicks,-1,9,5
Bodie Ryan,kicks,-1,3,2
Callan Ward,kicks,-1,5,7
Callum Wilkie,kicks,-1,23,23
Christian Moraes,kicks,-1,14,12
Clayton Oliver,kicks,-1,24,21
Cody Curtin,kicks,-1,3,1
Colby McKercher,kicks,-1,24,22
Connor Idun,kicks,-1,24,23
Connor O'Sullivan,kicks,-1,25,23
Cooper Duff-Tytler,kicks,-1,7,9
Corey Durdin,kicks,-1,20,19
Darcy Jones,kicks,-1,12,11
Darcy Wilmot,kicks,-1,23,27
Dylan Moore,kicks,-1,22,26
Edward Allan,kicks,-1,15,16
Elijah Hewett,kicks,-1,12,14
Harry Edwards,kicks,-1,9,10
Harry Perryman,kicks,-1,23,18
Harvey Harrison,kicks,-1,6,5
Harvey Johnston,kicks,-1,3,5
Hudson O'Keeffe,kicks,-1,5,3
Hugo Garcia,kicks,-1,20,20
Hugo Hall-Kahan,kicks,-1,5,6
Isaac Kako,kicks,-1,19,19
Jack Darling,kicks,-1,23,21
Jack Lukosius,kicks,-1,8,7
Jack Ross,kicks,-1,20,22
Jack Steele,kicks,-1,23,22
Jacob Wehr,kicks,-1,15,16
Jake Kolodjashnij,kicks,-1,7,4
Jake Lever,kicks,-1,15,15
James Borlase,kicks,-1,10,9
James Jordon,kicks,-1,22,23
James Trezise,kicks,-1,17,13
Jamie Elliott,kicks,-1,18,18
Jase Burgoyne,kicks,-1,22,21
Jayden Laverde,kicks,-1,16,17
Jed Bews,kicks,-1,2,2
Josh Lindsay,kicks,-1,7,8
Jy Simpkin,kicks,-1,24,20
Kane McAuliffe,kicks,-1,8,7
Lachlan Bramble,kicks,-1,23,23
Lachlan McAndrew,kicks,-1,11,11
Levi Ashcroft,kicks,-1,23,27
Liam O'Connell,kicks,-1,11,9
Liam Reidy,kicks,-1,1,4
Liam Ryan,kicks,-1,19,18
Louis Emmett,kicks,-1,3,4
Matt Rowell,kicks,-1,18,25
Matthew Cottrell,kicks,-1,10,8
Matthew Jefferson,kicks,-1,11,12
Max Gawn,kicks,-1,23,23
Mitch McGovern,kicks,-1,20,20
Mitchell Edwards,kicks,-1,10,8
Neil Erasmus,kicks,-1,20,19
Oisin Mullin,kicks,-1,25,23
Oliver Greeves,kicks,-1,2,2
Oliver Hannaford,kicks,-1,3,2
Oscar Allen,kicks,-1,11,13
Oscar Steene,kicks,-1,3,5
Paddy Cross,kicks,-1,5,6
Peter Wright,kicks,-1,20,17
Ryan Angwin,kicks,-1,16,14
Ryley Sanders,kicks,-1,20,22
Saad El-Hawli,kicks,-1,10,7
Sam Day,kicks,-1,7,6
Sam Flanders,kicks,-1,16,19
Sam Grlj,kicks,-1,9,12
Sam Lalor,kicks,-1,11,12
Seamus Mitchell,kicks,-1,2,2
Shai Bolton,kicks,-1,23,22
Shannon Neale,kicks,-1,26,22
Talor Byrne,kicks,-1,8,10
Taylor Walker,kicks,-1,24,15
Toby Pink,kicks,-1,11,11
Tom Atkins,kicks,-1,26,23
Tom Burton,kicks,-1,3,2
Tom McDonald,kicks,-1,13,14
Tom Papley,kicks,-1,15,14
Tristan Xerri,kicks,-1,19,20
Will Hoskin-Elliott,kicks,-1,9,9
Willie Rioli,kicks,-1,11,8
Zak Johnson,kicks,-1,8,8
Zak Jones,kicks,-1,8,7
Zane Duursma,kicks,-1,14,11
Aaron Cadman,kicks,-1.5,22,20
Alix Tauru,kicks,-1.5,4,5
Andrew McGrath,kicks,-1.5,22,21
Brayden Maynard,kicks,-1.5,18,19
Cody Angove,kicks,-1.5,3,2
Conor McKenna,kicks,-1.5,12,10
Daniel McStay,kicks,-1.5,21,20
Darcy Fogarty,kicks,-1.5,20,18
Francis Evans,kicks,-1.5,15,16
Hayden Young,kicks,-1.5,10,13
Henry Hustwaite,kicks,-1.5,3,2
Jack Dalton,kicks,-1.5,4,1
Jack Henderson,kicks,-1.5,3,2
Jack Scrimshaw,kicks,-1.5,10,12
Jacob Bauer,kicks,-1.5,3,2
Jacob Farrow,kicks,-1.5,11,10
Jonty Faull,kicks,-1.5,12,14
Jordan De Goey,kicks,-1.5,18,14
Jordon Sweet,kicks,-1.5,22,19
Matt Whitlock,kicks,-1.5,4,1
Miles Bergman,kicks,-1.5,18,17
Nathan Broad,kicks,-1.5,23,20
Oliver Hayes-Brown,kicks,-1.5,3,4
Riley Garcia,kicks,-1.5,4,4
Riley Thilthorpe,kicks,-1.5,24,21
Roan Steele,kicks,-1.5,11,12
Taj Hotton,kicks,-1.5,9,8
Tom McCarthy,kicks,-1.5,16,16
William McCabe,kicks,-1.5,2,2
Xavier Bamert,kicks,-1.5,6,4
Archer May,kicks,-2,8,9
Bailey Williams,kicks,-2,20,20
Brayden Fiorini,kicks,-2,11,10
Campbell Lake,kicks,-2,6,4
Charlie Ballard,kicks,-2,2,10
Chayce Jones,kicks,-2,5,3
Deven Robertson,kicks,-2,3,5
Harrison Jones,kicks,-2,7,7
Harry Schoenberg,kicks,-2,4,2
Hugh Bond,kicks,-2,6,6
Jack Williams,kicks,-2,13,12
Jai Murray,kicks,-2,5,4
Jake Soligo,kicks,-2,24,21
Jake Stringer,kicks,-2,19,19
James Harmes,kicks,-2,7,6
Joe Fonti,kicks,-2,20,19
Jordan Dawson,kicks,-2,24,21
Karl Amon,kicks,-2,18,25
Lachlan Blakiston,kicks,-2,13,15
Logan McDonald,kicks,-2,11,10
Nick Murray,kicks,-2,14,9
Nick Vlastuin,kicks,-2,22,22
Nik Cox,kicks,-2,4,4
Oliver Florent,kicks,-2,19,20
Oliver Hollands,kicks,-2,19,16
Sam De Koning,kicks,-2,24,18
Sam Docherty,kicks,-2,9,6
Sam Swadling,kicks,-2,5,3
Samson Ryan,kicks,-2,4,4
Thomson Dow,kicks,-2,6,5
Tom Anastasopoulos,kicks,-2,2,3
Tom Liberatore,kicks,-2,17,17
Adam Treloar,kicks,-2.5,7,2
Darcy Parish,kicks,-2.5,7,10
Dylan Shiel,kicks,-2.5,6,8
Elijah Hollands,kicks,-2.5,4,7
Harry O'Farrell,kicks,-2.5,4,2
Hugh Boxshall,kicks,-2.5,10,11
Isaac Keeler,kicks,-2.5,7,6
Jeremy Finlayson,kicks,-2.5,4,4
Lachlan Murphy,kicks,-2.5,2,3
Marcus Herbert,kicks,-2.5,4,6
Orazio Fantasia,kicks,-2.5,4,2
Reilly O'Brien,kicks,-2.5,16,11
Riley Hardeman,kicks,-2.5,12,12
Rory Laird,kicks,-2.5,22,18
Ryan Maric,kicks,-2.5,14,20
Todd Marshall,kicks,-2.5,7,8
Tom Stewart,kicks,-2.5,23,18
Wil Parker,kicks,-2.5,2,7
Will Day,kicks,-2.5,9,8
George Hewett,kicks,-3,21,21
Hugh McCluggage,kicks,-3,19,21
Jack Sinclair,kicks,-3,19,19
Jade Gresham,kicks,-3,13,13
Jaeger O'Meara,kicks,-3,9,11
Jake Lloyd,kicks,-3,23,22
Jayden Hunt,kicks,-3,7,8
Jeremy Howe,kicks,-3,19,17
Lachlan Gulbin,kicks,-3,4,8
Lachlan Sholl,kicks,-3,3,2
Luke Kennedy,kicks,-3,3,3
Mitch Duncan,kicks,-3,5,4
Nic Martin,kicks,-3,7,9
Oleg Markov,kicks,-3,3,5
Rowan Marshall,kicks,-3,23,21
Tom Green,kicks,-3,11,12
Vigo Visentini,kicks,-3,3,2
Will Graham,kicks,-3,10,10
Jye Caldwell,kicks,-3.5,16,12
Scott Pendlebury,kicks,-3.5,23,16
Cameron Nairn,kicks,-4,2,2
Corey Warner,kicks,-4,9,10
Jaxon Artemis,kicks,-4,4,2
Jye Menzie,kicks,-4,5,5
Jordan Boyd,kicks,-4.5,1,4
Josh Goater,kicks,-5,3,3
Tanner Bruhn,kicks,-5.5,10,11
Jaxon Binns,kicks,-6,2,3
Alex Cincotta,kicks,-6.5,3,2
Charlie Dean,kicks,-8,3,1
Jacob Blight,kicks,-8.5,4,3
Tom Mitchell,kicks,NA,0,4
Darcy Tucker,handballs,8.5,4,3
Oliver Francou,handballs,4.5,2,2
Sam Lalor,handballs,4.5,11,12
Cooper Duff-Tytler,handballs,4,7,9
George Stevens,handballs,4,2,2
Henry Hustwaite,handballs,4,3,2
Luke Nankervis,handballs,4,11,12
Marcus Herbert,handballs,4,4,6
Mitch Knevitt,handballs,4,3,6
Patrick Retschko,handballs,4,9,9
Sam Docherty,handballs,4,9,6
Sam Durham,handballs,4,19,21
Ben Paton,handballs,3.5,2,2
Jesse Dattoli,handballs,3.5,4,2
Angus Sheldrick,handballs,3,19,19
Ben Hobbs,handballs,3,7,11
Brynn Teakle,handballs,3,1,3
Callum Coleman-Jones,handballs,3,4,2
Cody Weightman,handballs,3,5,4
Dion Prestia,handballs,3,14,15
Flynn Perez,handballs,3,6,1
Hamish Davis,handballs,3,13,16
Jack Watkins,handballs,3,7,4
James Leake,handballs,3,3,5
Jarman Impey,handballs,3,20,25
Jayden Nguyen,handballs,3,5,5
Joe Richards,handballs,3,23,19
Joel Fitzgerald,handballs,3,5,5
Jy Simpkin,handballs,3,24,20
Marcus Bontempelli,handballs,3,19,21
Mark Blicavs,handballs,3,20,23
Mattaes Phillipou,handballs,3,11,18
Max Kondogiannis,handballs,3,7,5
Nick Bryan,handballs,3,9,8
Noah Anderson,handballs,3,21,26
Noah Long,handballs,3,4,6
Oskar Baker,handballs,3,7,11
Ryan Burton,handballs,3,5,3
Sam Walsh,handballs,3,18,19
Shai Bolton,handballs,3,23,22
Tobie Travaglia,handballs,3,8,11
Todd Goldstein,handballs,3,8,8
Will Setterfield,handballs,3,11,13
Willem Duursma,handballs,3,11,11
Zach Merrett,handballs,3,22,23
Adam Treloar,handballs,2.5,7,2
Alex Davies,handballs,2.5,8,6
Beau Addinsall,handballs,2.5,4,5
Christian Petracca,handballs,2.5,23,20
Elijah Tsatas,handballs,2.5,5,6
Jack Scrimshaw,handballs,2.5,10,12
Jaxon Artemis,handballs,2.5,4,2
John Noble,handballs,2.5,22,26
Jordon Butts,handballs,2.5,9,10
Kye Annand,handballs,2.5,6,5
Lachlan Gulbin,handballs,2.5,4,8
Seamus Mitchell,handballs,2.5,2,2
Thomson Dow,handballs,2.5,6,5
Travis Boak,handballs,2.5,6,10
Zac Fisher,handballs,2.5,6,2
Aidan Johnson,handballs,2,5,1
Andrew Brayshaw,handballs,2,23,24
Archer Day-Wicks,handballs,2,13,13
Calsher Dear,handballs,2,7,7
Cooper Harvey,handballs,2,7,7
Dante Visentini,handballs,2,12,11
Elijah Hollands,handballs,2,4,7
Harvey Gallagher,handballs,2,3,5
Harvey Johnston,handballs,2,3,5
Hugh McCluggage,handballs,2,19,21
Hugo Ralphsmith,handballs,2,12,13
Jack Bowes,handballs,2,15,15
Jack Carroll,handballs,2,6,9
Jack Williams,handballs,2,13,12
Jade Gresham,handballs,2,13,13
Jai Newcombe,handballs,2,23,26
James Jordon,handballs,2,22,23
Jed McEntee,handballs,2,3,3
Josh Ward,handballs,2,23,25
Josh Weddle,handballs,2,17,21
Josh Worrell,handballs,2,25,22
Jy Farrar,handballs,2,6,5
Jye Caldwell,handballs,2,16,12
Jye Menzie,handballs,2,5,5
Lachie Jaques,handballs,2,7,3
Lachlan Blakiston,handballs,2,13,15
Mac Andrew,handballs,2,22,25
Matt Guelfi,handballs,2,7,8
Saad El-Hawli,handballs,2,10,7
Sam Berry,handballs,2,23,18
Sam Grlj,handballs,2,9,12
Steele Sidebottom,handballs,2,24,19
Tim Taranto,handballs,2,22,21
Tom McDonald,handballs,2,13,14
Will Day,handballs,2,9,8
Will Lorenz,handballs,2,3,6
Xavier Lindsay,handballs,2,13,11
Zach Reid,handballs,2,17,16
Zak Jones,handballs,2,8,7
Archie Perkins,handballs,1.5,17,20
Bailey Scott,handballs,1.5,8,7
Bodhi Uwland,handballs,1.5,22,26
Brandon Starcevich,handballs,1.5,10,15
Brodie Kemp,handballs,1.5,14,14
Callum Mills,handballs,1.5,16,18
Cam Mackenzie,handballs,1.5,16,17
Clayton Oliver,handballs,1.5,24,21
Hugo Garcia,handballs,1.5,20,20
Isaac Keeler,handballs,1.5,7,6
Jack Henderson,handballs,1.5,3,2
Jacob Hopper,handballs,1.5,18,17
Jai Serong,handballs,1.5,12,10
Jake Melksham,handballs,1.5,12,13
Jordan Clark,handballs,1.5,23,24
Josh Dolan,handballs,1.5,14,8
Lachie Schultz,handballs,1.5,19,18
Liam Puncher,handballs,1.5,4,4
Malcolm Rosas,handballs,1.5,10,10
Mason Cox,handballs,1.5,12,14
Max Holmes,handballs,1.5,24,20
Nick Blakey,handballs,1.5,22,23
Oskar Smartt,handballs,1.5,2,2
Riley Hardeman,handballs,1.5,12,12
Tom Blamires,handballs,1.5,8,9
Tom Lynch,handballs,1.5,18,13
Tom McCarthy,handballs,1.5,16,16
Tyler Brockman,handballs,1.5,10,10
Willie Rioli,handballs,1.5,11,8
Xavier O'Halloran,handballs,1.5,19,18
Zak Butters,handballs,1.5,20,17
Aaron Francis,handballs,1,4,6
Aaron Naughton,handballs,1,23,22
Adam Cerra,handballs,1,19,20
Alex Pearce,handballs,1,17,19
Alixzander Tauru,handballs,1,4,6
Bailey Dale,handballs,1,20,21
Bailey Macdonald,handballs,1,11,7
Bailey Smith,handballs,1,24,21
Balyn O'Brien,handballs,1,3,3
Ben Keays,handballs,1,26,22
Billy Cootee,handballs,1,4,5
Bo Allan,handballs,1,13,12
Buku Khamis,handballs,1,18,19
Cam Rayner,handballs,1,23,27
Cameron Nairn,handballs,1,2,2
Changkuoth Jiath,handballs,1,13,22
Connor Macdonald,handballs,1,22,25
Cooper Sharman,handballs,1,21,21
Corey Wagner,handballs,1,15,15
Daniel Curtin,handballs,1,22,19
Daniel Rioli,handballs,1,18,22
Daniel Turner,handballs,1,17,21
Darcy Fogarty,handballs,1,20,18
Dougal Howard,handballs,1,7,3
Dylan Moore,handballs,1,22,26
Dylan Patterson,handballs,1,3,2
Dylan Stephens,handballs,1,24,21
Ethan Read,handballs,1,15,21
Ewan Mackinlay,handballs,1,8,7
Finnbar Maley,handballs,1,8,5
Harry Armstrong,handballs,1,6,6
Harry Cunningham,handballs,1,12,12
Harry Himmelberg,handballs,1,24,23
Isaac Kako,handballs,1,19,19
Jack Macrae,handballs,1,17,16
Jack Ross,handballs,1,20,22
Jack Silvagni,handballs,1,17,19
Jack Sinclair,handballs,1,19,19
Jack Steele,handballs,1,23,22
Jacob Konstanty,handballs,1,18,15
Jacob Wehr,handballs,1,15,16
Jake Kolodjashnij,handballs,1,7,4
James Sicily,handballs,1,20,25
James Tunstill,handballs,1,7,7
James Worpel,handballs,1,13,19
Jason Horne-Francis,handballs,1,21,15
Jasper Alger,handballs,1,6,6
Jaxon Prior,handballs,1,23,22
Jed Bews,handballs,1,2,2
Jimmy Webster,handballs,1,9,6
Joe Berry,handballs,1,18,17
Joel Jeffrey,handballs,1,22,25
Jonty Faull,handballs,1,12,14
Jordan Boyd,handballs,1,1,4
Jordan Ridley,handballs,1,8,9
Josaia Delana,handballs,1,5,7
Josh Sinn,handballs,1,11,9
Karl Worner,handballs,1,22,24
Kieren Briggs,handballs,1,19,19
Lachie Jones,handballs,1,20,18
Lachie Whitfield,handballs,1,22,22
Lachlan Bramble,handballs,1,23,23
Laitham Vandermeer,handballs,1,9,12
Latrelle Pickett,handballs,1,8,8
Liam O'Connell,handballs,1,11,9
Luke Jackson,handballs,1,22,22
Massimo D'Ambrosio,handballs,1,23,26
Matt Crouch,handballs,1,4,2
Matt Rowell,handballs,1,18,25
Matthew Carroll,handballs,1,15,12
Matthew Johnson,handballs,1,19,21
Max Gawn,handballs,1,23,23
Max Gruzewski,handballs,1,10,12
Mitch Lewis,handballs,1,15,15
Mitch Owens,handballs,1,21,18
Nate Caddy,handballs,1,20,19
Nic Newman,handballs,1,7,9
Noah Answerth,handballs,1,14,18
Oliver Hayes-Brown,handballs,1,3,4
Oliver Hollands,handballs,1,19,16
Oscar Adams,handballs,1,13,8
Oscar McDonald,handballs,1,10,7
Patrick Cripps,handballs,1,23,23
Patrick Lipinski,handballs,1,24,18
Patrick Voss,handballs,1,21,21
Rhylee West,handballs,1,23,22
Rhys Stanley,handballs,1,11,9
Rory Lobb,handballs,1,21,22
Sam Banks,handballs,1,20,20
Sam Darcy,handballs,1,11,12
Sam De Koning,handballs,1,24,18
Sam Flanders,handballs,1,16,19
Sam Powell-Pepper,handballs,1,9,7
Shaun Mannagh,handballs,1,25,21
Sid Draper,handballs,1,5,5
Steven May,handballs,1,7,9
Taylor Duryea,handballs,1,3,2
Toby Nankervis,handballs,1,18,16
Tom Brown,handballs,1,22,19
Tom Cole,handballs,1,16,19
Tom Liberatore,handballs,1,17,17
Tom Papley,handballs,1,15,14
Tyson Stengle,handballs,1,13,11
Wil Parker,handballs,1,2,7
Wil Powell,handballs,1,21,24
Will Ashcroft,handballs,1,23,27
Will Hayward,handballs,1,20,22
William Edwards,handballs,1,6,8
Zane Duursma,handballs,1,14,11
Aaron Cadman,handballs,0.5,22,20
Aidan Corr,handballs,0.5,14,12
Anthony Caminiti,handballs,0.5,21,20
Archer May,handballs,0.5,8,9
Bailey J. Williams,handballs,0.5,15,20
Bayley Fritsch,handballs,0.5,20,23
Ben McKay,handballs,0.5,12,13
Braeden Campbell,handballs,0.5,14,15
Brent Daniels,handballs,0.5,8,8
Caleb Windsor,handballs,0.5,19,18
Charlie Comben,handballs,0.5,22,20
Charlie Curnow,handballs,0.5,22,18
Connor Budarick,handballs,0.5,13,20
Cooper Trembath,handballs,0.5,14,12
Corey Warner,handballs,0.5,9,10
Dan Butler,handballs,0.5,8,8
Darcy Jones,handballs,0.5,12,11
Dylan Shiel,handballs,0.5,6,8
Ed Richards,handballs,0.5,22,23
Elliot Yeo,handballs,0.5,10,11
George Wardlaw,handballs,0.5,16,13
Harry Edwards,handballs,0.5,9,10
Harry McKay,handballs,0.5,15,18
Harry O'Farrell,handballs,0.5,4,2
Hussien El Achkar,handballs,0.5,4,5
Jack Higgins,handballs,0.5,20,19
Jack Martin,handballs,0.5,18,13
Jack Ough,handballs,0.5,3,2
Jack Whitlock,handballs,0.5,14,13
Jackson Mead,handballs,0.5,16,14
Jake Lloyd,handballs,0.5,23,22
Jake Waterman,handballs,0.5,15,16
Jarrod Witts,handballs,0.5,17,20
Jase Burgoyne,handballs,0.5,22,21
Jayden Hunt,handballs,0.5,7,8
Jayden Laverde,handballs,0.5,16,17
Jayden Short,handballs,0.5,19,18
Joel Hamling,handballs,0.5,12,11
Josh Lindsay,handballs,0.5,7,8
Judd McVee,handballs,0.5,18,20
Justin McInerney,handballs,0.5,18,12
Kane Farrell,handballs,0.5,18,16
Kyle Langford,handballs,0.5,16,12
Liam Duggan,handballs,0.5,20,23
Luamon Lual,handballs,0.5,6,6
Luke Davies-Uniacke,handballs,0.5,24,21
Luke McDonald,handballs,0.5,17,16
Matt Whitlock,handballs,0.5,4,1
Matthew Cottrell,handballs,0.5,10,8
Matthew Owies,handballs,0.5,9,10
Maurice Rioli,handballs,0.5,10,13
Mitchell Edwards,handballs,0.5,10,8
Nick Coffield,handballs,0.5,8,9
Nick Daicos,handballs,0.5,25,22
Noah Mraz,handballs,0.5,2,2
Oliver Hannaford,handballs,0.5,3,2
Oliver Henry,handballs,0.5,18,19
Ollie Lord,handballs,0.5,8,8
Ollie Wines,handballs,0.5,19,20
Paddy Cross,handballs,0.5,5,6
Rhys Unwin,handballs,0.5,5,2
Ryan Byrnes,handballs,0.5,18,14
Ryley Sanders,handballs,0.5,20,22
Sam Butler,handballs,0.5,6,8
Sam Taylor,handballs,0.5,16,16
Seth Campbell,handballs,0.5,22,23
Shannon Neale,handballs,0.5,26,22
Zac Bailey,handballs,0.5,22,26
Zac Williams,handballs,0.5,16,12
Adam Saad,handballs,0,11,13
Alex Neal-Bullen,handballs,0,26,20
Alex Sexton,handballs,0,2,3
Archer Reid,handballs,0,9,11
Ashton Moir,handballs,0,5,6
Bailey Williams,handballs,0,20,20
Ben King,handballs,0,22,26
Ben Long,handballs,0,21,24
Ben Miller,handballs,0,22,22
Billy Dowling,handballs,0,1,3
Blake Howes,handballs,0,15,17
Brad Close,handballs,0,22,20
Bradley Hill,handballs,0,23,22
Brady Hough,handballs,0,21,24
Brandon Zerk-Thatcher,handballs,0,9,8
Brayden Cook,handballs,0,13,12
Brennan Cox,handballs,0,20,22
Brodie Grundy,handballs,0,20,23
Brodie Smith,handballs,0,7,4
Caiden Cleary,handballs,0,10,11
Callum Brown,handballs,0,20,20
Campbell Lake,handballs,0,6,4
Charlie Ballard,handballs,0,2,10
Charlie Cameron,handballs,0,22,26
Christopher Scerri,handballs,0,4,5
Cody Curtin,handballs,0,3,1
Conor Nash,handballs,0,15,17
Cooper Hynes,handballs,0,13,16
Dane Rampe,handballs,0,17,19
Darcy Byrne-Jones,handballs,0,22,22
Darcy Fort,handballs,0,20,23
Darcy Wilmot,handballs,0,23,27
Darcy Wilson,handballs,0,19,21
Edward Allan,handballs,0,15,16
Esava Ratugolea,handballs,0,12,9
Finn Callaghan,handballs,0,20,20
Finn O'Sullivan,handballs,0,19,22
Francis Evans,handballs,0,15,16
George Hewett,handballs,0,21,21
Griffin Logue,handballs,0,18,14
Harris Andrews,handballs,0,22,25
Harrison Jones,handballs,0,7,7
Harrison Petty,handballs,0,20,18
Harry Kyle,handballs,0,5,5
Harry Perryman,handballs,0,23,18
Harry Rowston,handballs,0,11,11
Harry Schoenberg,handballs,0,4,2
Harry Sheezel,handballs,0,24,21
Hayden McLean,handballs,0,12,17
Hayden Young,handballs,0,10,13
Heath Chapman,handballs,0,23,22
Hugh Bond,handballs,0,6,6
Hugo Hall-Kahan,handballs,0,5,6
Isaac Cumming,handballs,0,21,19
Jack Buckley,handballs,0,15,13
Jack Crisp,handballs,0,25,23
Jack Darling,handballs,0,23,21
Jack Ginnivan,handballs,0,23,24
Jack Ison,handballs,0,4,4
Jacob Weitering,handballs,0,19,16
Jagga Smith,handballs,0,11,12
Jake Bowey,handballs,0,20,18
Jake Lever,handballs,0,15,15
