match,market_name,player_name,player_team,under_line,opposition_team,over_price,over_agency,under_price,under_agency,over_line,margin
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.5,Pointsbet,1.817,Betfair,26.5,-21.70243991928087
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.5,Sportsbet,1.817,Betfair,27.5,-21.70243991928087
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.42,Neds,1.95,Neds,15.5,-21.7045864933189
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.42,Pointsbet,1.95,Pointsbet,20.5,-21.7045864933189
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.4,Pointsbet,1.988,Betfair,25.5,-21.730382293762585
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.49,Sportsbet,1.83,Neds,26.5,-21.75890270290095
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.44,Pointsbet,1.91,Neds,16.5,-21.800465386852828
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.44,Pointsbet,1.91,Sportsbet,16.5,-21.800465386852828
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.42,Pointsbet,1.94,Neds,13.5,-21.968926963844936
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.46,Neds,1.87,Sportsbet,15.5,-21.969086513808513
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.46,Neds,1.87,Neds,15.5,-21.969086513808513
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.44,Pointsbet,1.9,Neds,17.5,-22.07602339181287
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.5,Pointsbet,1.8,Sportsbet,26.5,-22.222222222222232
Brisbane Lions v Adelaide Crows,Player Disposals,Hugh McCluggage,Brisbane Lions,18.5,Adelaide Crows,1.42,Sportsbet,1.93,Sportsbet,16.5,-22.23600671385828
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.38,TAB,2.0069999999999997,Betfair,19.5,-22.289378479669008
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.45,Sportsbet,1.87,Pointsbet,20.5,-22.441453070256312
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.42,Pointsbet,1.92,Neds,12.5,-22.50586854460095
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.5,Pointsbet,1.79,Sportsbet,26.5,-22.532588454376157
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.5,Sportsbet,1.79,Sportsbet,27.5,-22.532588454376157
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.46,Neds,1.85,Neds,14.5,-22.54720473898555
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.46,Sportsbet,1.85,Neds,14.5,-22.54720473898555
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.43,Sportsbet,1.9,Sportsbet,26.5,-22.561648877438365
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.43,Sportsbet,1.9,Neds,26.5,-22.561648877438365
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.5,TAB,1.7885,Betfair,19.5,-22.5794427359985
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.49,Sportsbet,1.8,Sportsbet,26.5,-22.669649515287116
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.49,Sportsbet,1.8,Sportsbet,20.5,-22.669649515287116
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.58,Neds,1.684,Betfair,17.5,-22.67356204335669
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.4,Neds,1.95,Pointsbet,19.5,-22.71062271062272
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.38,Neds,1.988,Betfair,25.5,-22.76557898113318
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.42,Neds,1.91,Sportsbet,15.5,-22.77855615367599
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.53,Neds,1.74,Sportsbet,19.5,-22.830741491999085
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.46,Neds,1.84,Sportsbet,17.5,-22.84097677188801
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.48,Pointsbet,1.8075,Betfair,20.5,-22.89260214571418
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.44,Neds,1.87,Neds,14.5,-22.920380273321438
Brisbane Lions v Adelaide Crows,Player Disposals,Logan Morris,Brisbane Lions,11.5,Adelaide Crows,1.44,Sportsbet,1.87,Sportsbet,9.5,-22.920380273321438
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.45,Sportsbet,1.85,Sportsbet,20.5,-23.01957129543335
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.45,Sportsbet,1.85,Neds,20.5,-23.01957129543335
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.42,Pointsbet,1.9,Neds,13.5,-23.05411415863603
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.42,Pointsbet,1.9,Neds,12.5,-23.05411415863603
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.42,Sportsbet,1.9,Neds,17.5,-23.05411415863603
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.48,Pointsbet,1.8,Sportsbet,20.5,-23.123123123123122
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.44,Neds,1.86,Sportsbet,14.5,-23.20788530465949
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.52,Sportsbet,1.74,Sportsbet,19.5,-23.260738052026618
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,20.5,Brisbane Lions,1.36,Sportsbet,2.0069999999999997,Betfair,18.5,-23.355022128432836
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.43,Sportsbet,1.87,Pointsbet,26.5,-23.406005758946936
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.46,Neds,1.82,Sportsbet,14.5,-23.43820562998644
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.46,Sportsbet,1.82,Sportsbet,14.5,-23.43820562998644
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.38,Neds,1.96,Sportsbet,11.5,-23.484176279207336
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.44,BetRight,1.85,Neds,14.5,-23.4984984984985
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.42,Pointsbet,1.88,Sportsbet,13.5,-23.614024572969726
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.42,Sportsbet,1.88,Sportsbet,24.5,-23.614024572969726
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.42,Pointsbet,1.88,Sportsbet,12.5,-23.614024572969726
Brisbane Lions v Adelaide Crows,Player Disposals,Ben Keays,Adelaide Crows,12.5,Brisbane Lions,1.36,Pointsbet,1.99,Sportsbet,11.5,-23.78066804611292
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.4,Pointsbet,1.91,Neds,16.5,-23.78459237097981
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.44,Pointsbet,1.84,Sportsbet,17.5,-23.79227053140096
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Worrell,Adelaide Crows,19.5,Brisbane Lions,1.5,Sportsbet,1.75,Sportsbet,17.5,-23.809523809523814
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.42,Neds,1.87,Neds,13.5,-23.8984710401446
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.42,BetRight,1.87,Neds,14.5,-23.8984710401446
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.42,Pointsbet,1.87,Sportsbet,15.5,-23.8984710401446
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.42,Pointsbet,1.87,Neds,15.5,-23.8984710401446
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.42,Neds,1.87,Pointsbet,25.5,-23.8984710401446
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.42,Sportsbet,1.87,Pointsbet,24.5,-23.8984710401446
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.42,Sportsbet,1.87,Neds,24.5,-23.8984710401446
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.39,Sportsbet,1.92,Neds,21.5,-24.02577937649881
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.4,Neds,1.9,Neds,13.5,-24.06015037593985
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.4,Pointsbet,1.9,Sportsbet,25.5,-24.06015037593985
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.4,Pointsbet,1.9,Neds,25.5,-24.06015037593985
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.5,BetRight,1.74,Sportsbet,19.5,-24.13793103448274
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.42,Neds,1.86,Sportsbet,13.5,-24.18597607148265
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.42,BetRight,1.86,Sportsbet,14.5,-24.18597607148265
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.37,Sportsbet,1.95,Neds,15.5,-24.274752011978286
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.45,Sportsbet,1.8075,Betfair,20.5,-24.29055181952591
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.39,Sportsbet,1.91,Sportsbet,21.5,-24.298466985573853
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.4,Pointsbet,1.89,Sportsbet,16.5,-24.33862433862435
Brisbane Lions v Adelaide Crows,Player Disposals,Mark Keane,Adelaide Crows,14.5,Brisbane Lions,1.4,Pointsbet,1.89,Sportsbet,13.5,-24.33862433862435
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.44,BetRight,1.82,Sportsbet,14.5,-24.38949938949939
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.46,Neds,1.7885,Betfair,17.5,-24.40592675426334
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.42,Pointsbet,1.85,Neds,14.5,-24.476589265321657
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.35,Sportsbet,1.98,Sportsbet,16.5,-24.579124579124567
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.4,Neds,1.88,Sportsbet,13.5,-24.62006079027357
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.34,Sportsbet,2,Sportsbet,16.5,-24.626865671641784
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.34,Sportsbet,2,Sportsbet,20.5,-24.626865671641784
Brisbane Lions v Adelaide Crows,Player Disposals,Cam Rayner,Brisbane Lions,14.5,Adelaide Crows,1.33,Sportsbet,2.02,Sportsbet,12.5,-24.69292041986153
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,19.5,Adelaide Crows,1.53,Sportsbet,1.684,Betfair,17.5,-24.741899927033373
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.42,Sportsbet,1.84,Sportsbet,17.5,-24.77036129822414
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.4,Pointsbet,1.87,Neds,13.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.4,TAB,1.87,Neds,14.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.4,Sportsbet,1.87,Sportsbet,15.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Hugo Hall-Kahan,Adelaide Crows,17.5,Brisbane Lions,1.4,Sportsbet,1.87,Neds,15.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.4,Pointsbet,1.87,Pointsbet,25.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.4,Neds,1.87,Pointsbet,19.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.4,Neds,1.87,Pointsbet,25.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.4,Pointsbet,1.87,Pointsbet,25.5,-24.904507257448437
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.42,Neds,1.83,Neds,25.5,-25.067343954437014
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.42,Pointsbet,1.83,Neds,20.5,-25.067343954437014
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.37,Sportsbet,1.92,Neds,12.5,-25.076034063260355
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.38,Sportsbet,1.9,Neds,13.5,-25.09534706331045
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.38,TAB,1.9,Neds,14.5,-25.09534706331045
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.38,Neds,1.9,Neds,11.5,-25.09534706331045
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.38,Neds,1.9,Sportsbet,25.5,-25.09534706331045
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.38,Neds,1.9,Neds,25.5,-25.09534706331045
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.4,Pointsbet,1.86,Sportsbet,13.5,-25.192012288786493
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.4,TAB,1.86,Sportsbet,14.5,-25.192012288786493
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,17.5,Adelaide Crows,1.37,Sportsbet,1.91,Sportsbet,15.5,-25.348721672335373
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.44,Pointsbet,1.7885,Betfair,17.5,-25.35722051377629
Brisbane Lions v Adelaide Crows,Player Disposals,Jake Soligo,Adelaide Crows,16.5,Brisbane Lions,1.42,Pointsbet,1.82,Sportsbet,14.5,-25.36759015632255
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.39,Sportsbet,1.87,Neds,14.5,-25.41838187204246
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.39,Sportsbet,1.87,Pointsbet,21.5,-25.41838187204246
Brisbane Lions v Adelaide Crows,Player Disposals,Luke Nankervis,Adelaide Crows,14.5,Brisbane Lions,1.4,Pointsbet,1.85,Sportsbet,12.5,-25.482625482625476
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.4,Pointsbet,1.85,Neds,18.5,-25.482625482625476
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.4,Neds,1.85,Sportsbet,19.5,-25.482625482625476
Brisbane Lions v Adelaide Crows,Player Disposals,Wayne Milera,Adelaide Crows,22.5,Brisbane Lions,1.4,Neds,1.85,Neds,19.5,-25.482625482625476
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.4,Neds,1.85,Neds,25.5,-25.482625482625476
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,28.5,Adelaide Crows,1.4,Pointsbet,1.85,Neds,25.5,-25.482625482625476
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.36,Pointsbet,1.92,Neds,20.5,-25.612745098039213
Brisbane Lions v Adelaide Crows,Player Disposals,Riley Thilthorpe,Adelaide Crows,11.5,Brisbane Lions,1.36,Pointsbet,1.92,Sportsbet,9.5,-25.612745098039213
Brisbane Lions v Adelaide Crows,Player Disposals,Darcy Wilmot,Brisbane Lions,18.5,Adelaide Crows,1.35,Sportsbet,1.94,Neds,16.5,-25.620465826651404
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.38,Sportsbet,1.88,Sportsbet,13.5,-25.655257477644167
Brisbane Lions v Adelaide Crows,Player Disposals,Alex Neal-Bullen,Adelaide Crows,15.5,Brisbane Lions,1.38,TAB,1.88,Sportsbet,14.5,-25.655257477644167
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.38,Neds,1.88,Sportsbet,23.5,-25.655257477644167
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.39,Sportsbet,1.86,Sportsbet,14.5,-25.705886903380517
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.36,Pointsbet,1.91,Sportsbet,20.5,-25.885432707114255
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.36,Neds,1.91,Neds,19.5,-25.885432707114255
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.36,Pointsbet,1.91,Neds,19.5,-25.885432707114255
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.34,Sportsbet,1.95,Pointsbet,20.5,-25.908916953693062
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.38,Sportsbet,1.87,Neds,13.5,-25.939703944819037
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.38,Neds,1.87,Pointsbet,23.5,-25.939703944819037
Brisbane Lions v Adelaide Crows,Player Disposals,Jordan Dawson,Adelaide Crows,26.5,Brisbane Lions,1.38,Neds,1.87,Neds,23.5,-25.939703944819037
Brisbane Lions v Adelaide Crows,Player Disposals,Lachie Neale,Brisbane Lions,28.5,Adelaide Crows,1.38,Neds,1.87,Pointsbet,25.5,-25.939703944819037
Brisbane Lions v Adelaide Crows,Player Disposals,Izak Rankine,Adelaide Crows,28.5,Brisbane Lions,1.42,Neds,1.8,Sportsbet,25.5,-25.97809076682318
Brisbane Lions v Adelaide Crows,Player Disposals,Josh Dunkley,Brisbane Lions,22.5,Adelaide Crows,1.4,Neds,1.83,Neds,19.5,-26.073380171740812
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,22.5,Adelaide Crows,1.35,Neds,1.92,Neds,19.5,-26.157407407407398
Brisbane Lions v Adelaide Crows,Player Disposals,Ryan Lester,Brisbane Lions,14.5,Adelaide Crows,1.37,Sportsbet,1.88,Sportsbet,12.5,-26.184190091629134
Brisbane Lions v Adelaide Crows,Player Disposals,Harris Andrews,Brisbane Lions,13.5,Adelaide Crows,1.33,Sportsbet,1.96,Sportsbet,11.5,-26.208378088077346
Brisbane Lions v Adelaide Crows,Player Disposals,Brayden Cook,Adelaide Crows,15.5,Brisbane Lions,1.38,Sportsbet,1.86,Sportsbet,13.5,-26.22720897615709
Brisbane Lions v Adelaide Crows,Player Disposals,Jaspa Fletcher,Brisbane Lions,18.5,Adelaide Crows,1.44,Pointsbet,1.76,Betfair,16.5,-26.262626262626256
Brisbane Lions v Adelaide Crows,Player Disposals,Kai Lohmann,Brisbane Lions,12.5,Adelaide Crows,1.46,Sportsbet,1.73,Sportsbet,10.5,-26.296618893023993
Brisbane Lions v Adelaide Crows,Player Disposals,Sam Berry,Adelaide Crows,19.5,Brisbane Lions,1.42,Sportsbet,1.7885,Betfair,17.5,-26.33531128059945
Brisbane Lions v Adelaide Crows,Player Disposals,Jarrod Berry,Brisbane Lions,18.5,Adelaide Crows,1.31,Pointsbet,2,Sportsbet,15.5,-26.335877862595414
Brisbane Lions v Adelaide Crows,Player Disposals,Dayne Zorko,Brisbane Lions,23.5,Adelaide Crows,1.35,Neds,1.91,Sportsbet,19.5,-26.430095016482458
Brisbane Lions v Adelaide Crows,Player Disposals,Levi Ashcroft,Brisbane Lions,18.5,Adelaide Crows,1.35,Sportsbet,1.91,Neds,16.5,-26.430095016482458
Brisbane Lions v Adelaide Crows,Player Disposals,Zac Bailey,Brisbane Lions,22.5,Adelaide Crows,1.35,TAB,1.91,Neds,19.5,-26.430095016482458
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.4,Neds,1.817,Betfair,25.5,-26.464344681185636
Brisbane Lions v Adelaide Crows,Player Disposals,Will Ashcroft,Brisbane Lions,29.5,Adelaide Crows,1.4,Pointsbet,1.817,Betfair,25.5,-26.464344681185636
Brisbane Lions v Adelaide Crows,Player Disposals,Luke Nankervis,Adelaide Crows,14.5,Brisbane Lions,1.38,Sportsbet,1.85,Sportsbet,12.5,-26.517822169996073
Brisbane Lions v Adelaide Crows,Player Disposals,Rory Laird,Adelaide Crows,21.5,Brisbane Lions,1.38,TAB,1.85,Neds,19.5,-26.517822169996073
Brisbane Lions v Adelaide Crows,Player Disposals,Daniel Curtin,Adelaide Crows,16.5,Brisbane Lions,1.44,Neds,1.7505,Betfair,14.5,-26.57097972007998
